["port 1",""]
["port 2",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(174, 3)
234202513563199 0.441055 0.000000
234101448201733 0.439882 0.000000
234000470028072 0.438479 0.000000
233899578929439 0.438245 0.000000
233798774793255 0.438128 0.000000
233698057507133 0.437312 0.000000
233597426958879 0.435569 0.000000
233496883036495 0.434179 0.000000
233396425628172 0.433948 0.000000
233296054622296 0.431873 0.000000
233195769907443 0.430495 0.000000
233095571372383 0.429235 0.000000
232995458906075 0.426614 0.000000
232895432397670 0.424348 0.000000
232795491736507 0.422318 0.000000
232695636812118 0.419963 0.000000
232595867514222 0.416954 0.000000
232496183732728 0.414297 0.000000
232396585357735 0.411001 0.000000
232297072279527 0.407947 0.000000
232197644388579 0.404270 0.000000
232098301575551 0.400946 0.000000
231999043731292 0.397332 0.000000
231899870746837 0.393541 0.000000
231800782513406 0.389889 0.000000
231701778922407 0.386066 0.000000
231602859865432 0.381874 0.000000
231504025234258 0.377827 0.000000
231405274920847 0.373824 0.000000
231306608817347 0.369764 0.000000
231208026816085 0.365456 0.000000
231109528809578 0.361295 0.000000
231011114690520 0.357181 0.000000
230912784351792 0.353020 0.000000
230814537686456 0.348722 0.000000
230716374587754 0.344200 0.000000
230618294949112 0.340372 0.000000
230520298664137 0.336138 0.000000
230422385626616 0.332222 0.000000
230324555730515 0.328177 0.000000
230226808869983 0.324526 0.000000
230153553285619 0.323146 0.000000
229739316584618 0.304838 0.000000
229642065724477 0.301367 0.000000
229544897163944 0.297064 0.000000
229447810798594 0.293603 0.000000
229350806524176 0.288872 0.000000
229253884236619 0.285507 0.000000
229157043832023 0.280383 0.000000
229060285206667 0.276748 0.000000
228979715326967 0.271708 0.000000
228883106361483 0.268543 0.000000
228786578882309 0.263092 0.000000
228690132786392 0.259750 0.000000
228609823220498 0.254410 0.000000
228513526060071 0.251647 0.000000
228444562992730 0.247250 0.000000
228353210947049 0.244447 0.000000
228274738653932 0.241162 0.000000
228225120722706 0.237770 0.000000
228129147317501 0.235877 0.000000
228038960220969 0.231380 0.000000
227993323040719 0.229923 0.000000
227913501870667 0.227608 0.000000
227841710797402 0.224119 0.000000
227746059517439 0.222751 0.000000
227667548826949 0.218695 0.000000
227570907177813 0.217823 0.000000
227481160836490 0.214296 0.000000
227380138993800 0.213174 0.000000
227284874789437 0.210186 0.000000
227184027169771 0.208982 0.000000
227094585654130 0.206139 0.000000
226999560522943 0.205372 0.000000
226910264167469 0.201855 0.000000
226809748634155 0.200936 0.000000
226714961677314 0.197698 0.000000
226620253912959 0.196491 0.000000
226556033121523 0.192803 0.000000
226462583352970 0.191786 0.000000
226385404868132 0.188675 0.000000
226331883322305 0.186398 0.000000
226242212798808 0.184767 0.000000
226193923607614 0.181237 0.000000
226116479221370 0.179241 0.000000
226042675970469 0.176485 0.000000
225990885318589 0.173015 0.000000
225904620454296 0.171043 0.000000
225838006280670 0.167306 0.000000
225787092612175 0.164161 0.000000
